2026-04-12 21:38:16.028 | INFO     | kraken_history:get_history_dir:593 - Found Kraken OHLC data at: data/OHLC_Kraken (12027 CSV files)
2026-04-12 21:38:16.048 | INFO     | kraken_history:fetch_ohlcv_full:349 - Loading BTC/USD 4h from data/OHLC_Kraken\XBTUSD_240.csv...
2026-04-12 21:38:16.051 | INFO     | kraken_history:fetch_ohlcv_full:351 -   Loaded 4383 bars (2024-01-01 → 2025-12-31)
2026-04-12 21:38:16.051 | INFO     | kraken_history:fetch_ohlcv_full:360 -   History cap 1095d: 4383 → 4383 bars (from 2024-01-01)
2026-04-12 21:38:16.051 | INFO     | kraken_history:_topup_from_api:230 -   Topping up BTC/USD 4h from 2025-12-31 via API...
2026-04-12 21:38:22.109 | INFO     | kraken_history:_topup_from_api:253 -   Top-up: 612 new bars
2026-04-12 21:38:22.117 | SUCCESS  | kraken_history:fetch_ohlcv_full:389 - BTC/USD 4h: 4995 bars total (2024-01-01 → 2026-04-12)
2026-04-12 21:38:22.145 | INFO     | data.feature_engineer:build_features:606 - Building features for BTC/USD (4995 rows)
2026-04-12 21:38:22.251 | INFO     | data.feature_engineer:build_features:637 - Dropped 200 NaN/inf rows → 4795 usable rows
2026-04-12 21:38:22.251 | INFO     | data.feature_engineer:build_features:640 - Label distribution: DOWN=332 NEUTRAL=4047 UP=416
2026-04-12 21:38:22.251 | INFO     | data.feature_engineer:build_features:647 - Regime: ranging=1110 trending_up=1692 trending_down=1993
2026-04-12 21:38:22.724 | INFO     | data.feature_engineer:save_features:661 - Saved features -> data\features\BTC_USD_4h_features.csv
2026-04-12 21:38:22.743 | INFO     | models.lstm_ensemble:<module>:49 - Ensemble using cuda | AMP=enabled
2026-04-12 21:38:22.744 | INFO     | models.lstm_ensemble:train_ensemble:527 - 
Training 9-model ensemble for BTC/USD_4h on cuda
2026-04-12 21:38:22.744 | INFO     | models.lstm_ensemble:train_ensemble:528 -   Train: 2852 | Val: 641 | Features: 122
2026-04-12 21:38:22.845 | INFO     | models.lstm_ensemble:_train_one:367 -   [1/9] Sampler label counts: DOWN=56 NEUTRAL=566 UP=76 → balanced batches
2026-04-12 21:38:23.993 | INFO     | models.lstm_ensemble:_train_one:400 -   [1/9] Class weights: uniform (sampler balances batches) | raw counts: DOWN=222 NEUTRAL=2319 UP=311
2026-04-12 21:38:23.993 | INFO     | models.lstm_ensemble:_train_one:412 -   [1/9] Training seed=42 — 698 segments (stride=4, noise_σ=0.02)
2026-04-12 21:38:24.650 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch   0 | val_loss=0.3906 | val_acc=0.8537 | bal_acc=0.3470 | lr=0.000999
2026-04-12 21:38:30.044 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  26 | val_loss=0.2285 | val_acc=0.9036 | bal_acc=0.4104 | lr=0.000579
2026-04-12 21:38:30.251 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  27 | val_loss=0.2432 | val_acc=0.8864 | bal_acc=0.3890 | lr=0.000553
2026-04-12 21:38:30.452 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  28 | val_loss=0.2562 | val_acc=0.8726 | bal_acc=0.3689 | lr=0.000527
2026-04-12 21:38:30.659 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  29 | val_loss=0.2512 | val_acc=0.8778 | bal_acc=0.3707 | lr=0.000501
2026-04-12 21:38:30.861 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  30 | val_loss=0.2420 | val_acc=0.8847 | bal_acc=0.3731 | lr=0.000474
2026-04-12 21:38:31.057 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  31 | val_loss=0.2242 | val_acc=0.9019 | bal_acc=0.3792 | lr=0.000448
2026-04-12 21:38:31.274 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  32 | val_loss=0.2261 | val_acc=0.9088 | bal_acc=0.3969 | lr=0.000422
2026-04-12 21:38:31.475 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  33 | val_loss=0.2383 | val_acc=0.8985 | bal_acc=0.3933 | lr=0.000397
2026-04-12 21:38:31.678 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  34 | val_loss=0.2441 | val_acc=0.8881 | bal_acc=0.4049 | lr=0.000371
2026-04-12 21:38:31.883 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  35 | val_loss=0.2419 | val_acc=0.8916 | bal_acc=0.4061 | lr=0.000346
2026-04-12 21:38:32.090 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  36 | val_loss=0.2396 | val_acc=0.9002 | bal_acc=0.4091 | lr=0.000321
2026-04-12 21:38:32.287 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  37 | val_loss=0.2364 | val_acc=0.9036 | bal_acc=0.4104 | lr=0.000297
2026-04-12 21:38:32.491 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  38 | val_loss=0.2329 | val_acc=0.9071 | bal_acc=0.4116 | lr=0.000274
2026-04-12 21:38:32.695 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  39 | val_loss=0.2339 | val_acc=0.9088 | bal_acc=0.4122 | lr=0.000251
2026-04-12 21:38:32.889 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  40 | val_loss=0.2368 | val_acc=0.9053 | bal_acc=0.3957 | lr=0.000228
2026-04-12 21:38:33.097 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  41 | val_loss=0.2391 | val_acc=0.8985 | bal_acc=0.3933 | lr=0.000207
2026-04-12 21:38:33.288 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  42 | val_loss=0.2441 | val_acc=0.9002 | bal_acc=0.3786 | lr=0.000186
2026-04-12 21:38:33.498 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  43 | val_loss=0.2497 | val_acc=0.8967 | bal_acc=0.4079 | lr=0.000166
2026-04-12 21:38:33.699 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  44 | val_loss=0.2510 | val_acc=0.8933 | bal_acc=0.4067 | lr=0.000147
2026-04-12 21:38:33.900 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  45 | val_loss=0.2512 | val_acc=0.8898 | bal_acc=0.4055 | lr=0.000129
2026-04-12 21:38:34.094 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  46 | val_loss=0.2515 | val_acc=0.8898 | bal_acc=0.4055 | lr=0.000112
2026-04-12 21:38:34.302 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  47 | val_loss=0.2519 | val_acc=0.8933 | bal_acc=0.4067 | lr=0.000096
2026-04-12 21:38:34.501 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  48 | val_loss=0.2499 | val_acc=0.8933 | bal_acc=0.4067 | lr=0.000082
2026-04-12 21:38:34.709 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  49 | val_loss=0.2488 | val_acc=0.8950 | bal_acc=0.4073 | lr=0.000068
2026-04-12 21:38:34.917 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  50 | val_loss=0.2498 | val_acc=0.8950 | bal_acc=0.4073 | lr=0.000055
2026-04-12 21:38:35.120 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  51 | val_loss=0.2510 | val_acc=0.8933 | bal_acc=0.4067 | lr=0.000044
2026-04-12 21:38:35.319 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  52 | val_loss=0.2515 | val_acc=0.8933 | bal_acc=0.4067 | lr=0.000034
2026-04-12 21:38:35.520 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  53 | val_loss=0.2512 | val_acc=0.8933 | bal_acc=0.4067 | lr=0.000025
2026-04-12 21:38:35.726 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  54 | val_loss=0.2511 | val_acc=0.8933 | bal_acc=0.4067 | lr=0.000018
2026-04-12 21:38:35.924 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  55 | val_loss=0.2512 | val_acc=0.8933 | bal_acc=0.4067 | lr=0.000012
2026-04-12 21:38:36.133 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  56 | val_loss=0.2514 | val_acc=0.8933 | bal_acc=0.4067 | lr=0.000007
2026-04-12 21:38:36.346 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  57 | val_loss=0.2513 | val_acc=0.8933 | bal_acc=0.4067 | lr=0.000004
2026-04-12 21:38:36.554 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  58 | val_loss=0.2513 | val_acc=0.8933 | bal_acc=0.4067 | lr=0.000002
2026-04-12 21:38:36.754 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  59 | val_loss=0.2513 | val_acc=0.8933 | bal_acc=0.4067 | lr=0.000001
2026-04-12 21:38:36.951 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  60 | val_loss=0.2513 | val_acc=0.8933 | bal_acc=0.4067 | lr=0.000002
2026-04-12 21:38:37.162 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  61 | val_loss=0.2513 | val_acc=0.8933 | bal_acc=0.4067 | lr=0.000004
2026-04-12 21:38:37.365 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  62 | val_loss=0.2513 | val_acc=0.8933 | bal_acc=0.4067 | lr=0.000007
2026-04-12 21:38:37.561 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  63 | val_loss=0.2513 | val_acc=0.8933 | bal_acc=0.4067 | lr=0.000012
2026-04-12 21:38:37.561 | INFO     | models.lstm_ensemble:_train_one:487 -     Early stop at epoch 63 (best bal_acc=0.4324)
2026-04-12 21:38:37.561 | INFO     | models.lstm_ensemble:_train_one:498 -   [1/9] Best balanced_acc: 0.4324
2026-04-12 21:38:37.872 | INFO     | models.lstm_ensemble:_train_one:504 -   [1/9] Temperature T=0.817 (well-calibrated)
2026-04-12 21:38:38.165 | INFO     | models.lstm_ensemble:_train_one:367 -   [2/9] Sampler label counts: DOWN=56 NEUTRAL=566 UP=76 → balanced batches
2026-04-12 21:38:38.165 | INFO     | models.lstm_ensemble:_train_one:400 -   [2/9] Class weights: uniform (sampler balances batches) | raw counts: DOWN=222 NEUTRAL=2319 UP=311
2026-04-12 21:38:38.165 | INFO     | models.lstm_ensemble:_train_one:412 -   [2/9] Training seed=179 — 698 segments (stride=4, noise_σ=0.02)
2026-04-12 21:38:38.366 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch   0 | val_loss=0.8827 | val_acc=0.4062 | bal_acc=0.3240 | lr=0.000999
2026-04-12 21:38:38.578 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch   1 | val_loss=0.3138 | val_acc=0.8503 | bal_acc=0.2999 | lr=0.000997
2026-04-12 21:38:38.787 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch   2 | val_loss=0.4364 | val_acc=0.6368 | bal_acc=0.3162 | lr=0.000994
2026-04-12 21:38:39.003 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch   3 | val_loss=0.9029 | val_acc=0.3511 | bal_acc=0.3376 | lr=0.000989
2026-04-12 21:38:39.206 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch   4 | val_loss=0.4239 | val_acc=0.6213 | bal_acc=0.3260 | lr=0.000983
2026-04-12 21:38:39.415 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch   5 | val_loss=0.2330 | val_acc=0.8830 | bal_acc=0.3573 | lr=0.000976
2026-04-12 21:38:39.635 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch   6 | val_loss=0.4271 | val_acc=0.6695 | bal_acc=0.3278 | lr=0.000967
2026-04-12 21:38:39.833 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch   7 | val_loss=0.2378 | val_acc=0.8537 | bal_acc=0.4080 | lr=0.000957
2026-04-12 21:38:40.040 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch   8 | val_loss=0.2428 | val_acc=0.8795 | bal_acc=0.3561 | lr=0.000946
2026-04-12 21:38:40.238 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch   9 | val_loss=0.3234 | val_acc=0.7780 | bal_acc=0.3202 | lr=0.000933
2026-04-12 21:38:40.451 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  10 | val_loss=0.2214 | val_acc=0.9053 | bal_acc=0.3652 | lr=0.000919
2026-04-12 21:38:40.654 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  11 | val_loss=0.2836 | val_acc=0.8227 | bal_acc=0.3513 | lr=0.000905
2026-04-12 21:38:40.859 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  12 | val_loss=0.2685 | val_acc=0.8176 | bal_acc=0.3495 | lr=0.000889
2026-04-12 21:38:41.063 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  13 | val_loss=0.2008 | val_acc=0.9036 | bal_acc=0.3646 | lr=0.000872
2026-04-12 21:38:41.261 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  14 | val_loss=0.2250 | val_acc=0.8726 | bal_acc=0.3536 | lr=0.000854
2026-04-12 21:38:41.461 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  15 | val_loss=0.2720 | val_acc=0.8382 | bal_acc=0.3415 | lr=0.000835
2026-04-12 21:38:41.658 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  16 | val_loss=0.1852 | val_acc=0.9380 | bal_acc=0.3309 | lr=0.000815
2026-04-12 21:38:41.874 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  17 | val_loss=0.2624 | val_acc=0.8365 | bal_acc=0.3409 | lr=0.000794
2026-04-12 21:38:42.072 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  18 | val_loss=0.2254 | val_acc=0.9002 | bal_acc=0.3633 | lr=0.000773
2026-04-12 21:38:42.272 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  19 | val_loss=0.2064 | val_acc=0.9105 | bal_acc=0.3823 | lr=0.000750
2026-04-12 21:38:42.475 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  20 | val_loss=0.2327 | val_acc=0.8812 | bal_acc=0.3567 | lr=0.000727
2026-04-12 21:38:42.683 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  21 | val_loss=0.2160 | val_acc=0.8985 | bal_acc=0.3475 | lr=0.000704
2026-04-12 21:38:42.884 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  22 | val_loss=0.2674 | val_acc=0.8399 | bal_acc=0.3574 | lr=0.000680
2026-04-12 21:38:43.092 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  23 | val_loss=0.2704 | val_acc=0.8485 | bal_acc=0.3451 | lr=0.000655
2026-04-12 21:38:43.293 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  24 | val_loss=0.2088 | val_acc=0.9088 | bal_acc=0.3206 | lr=0.000630
2026-04-12 21:38:43.493 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  25 | val_loss=0.2006 | val_acc=0.9088 | bal_acc=0.3664 | lr=0.000604
2026-04-12 21:38:43.694 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  26 | val_loss=0.2097 | val_acc=0.8967 | bal_acc=0.3774 | lr=0.000579
2026-04-12 21:38:43.906 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  27 | val_loss=0.2314 | val_acc=0.8795 | bal_acc=0.3561 | lr=0.000553
2026-04-12 21:38:44.107 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  28 | val_loss=0.1947 | val_acc=0.9208 | bal_acc=0.3248 | lr=0.000527
2026-04-12 21:38:44.307 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  29 | val_loss=0.2218 | val_acc=0.8881 | bal_acc=0.3591 | lr=0.000501
2026-04-12 21:38:44.509 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  30 | val_loss=0.2805 | val_acc=0.8399 | bal_acc=0.3421 | lr=0.000474
2026-04-12 21:38:44.714 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  31 | val_loss=0.2566 | val_acc=0.8554 | bal_acc=0.3476 | lr=0.000448
2026-04-12 21:38:44.918 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  32 | val_loss=0.2039 | val_acc=0.9157 | bal_acc=0.3535 | lr=0.000422
2026-04-12 21:38:45.115 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  33 | val_loss=0.2018 | val_acc=0.9243 | bal_acc=0.3260 | lr=0.000397
2026-04-12 21:38:45.317 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  34 | val_loss=0.2060 | val_acc=0.9277 | bal_acc=0.3731 | lr=0.000371
2026-04-12 21:38:45.525 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  35 | val_loss=0.2109 | val_acc=0.9105 | bal_acc=0.3670 | lr=0.000346
2026-04-12 21:38:45.720 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  36 | val_loss=0.2138 | val_acc=0.9071 | bal_acc=0.3658 | lr=0.000321
2026-04-12 21:38:45.929 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  37 | val_loss=0.2145 | val_acc=0.9071 | bal_acc=0.3658 | lr=0.000297
2026-04-12 21:38:46.124 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  38 | val_loss=0.2126 | val_acc=0.9105 | bal_acc=0.3670 | lr=0.000274
2026-04-12 21:38:46.321 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  39 | val_loss=0.2132 | val_acc=0.9105 | bal_acc=0.3670 | lr=0.000251
2026-04-12 21:38:46.528 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  40 | val_loss=0.2143 | val_acc=0.9088 | bal_acc=0.3664 | lr=0.000228
2026-04-12 21:38:46.737 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  41 | val_loss=0.2144 | val_acc=0.9088 | bal_acc=0.3664 | lr=0.000207
2026-04-12 21:38:46.940 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  42 | val_loss=0.2143 | val_acc=0.9088 | bal_acc=0.3664 | lr=0.000186
2026-04-12 21:38:47.136 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  43 | val_loss=0.2137 | val_acc=0.9088 | bal_acc=0.3664 | lr=0.000166
2026-04-12 21:38:47.337 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  44 | val_loss=0.2127 | val_acc=0.9088 | bal_acc=0.3664 | lr=0.000147
2026-04-12 21:38:47.542 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  45 | val_loss=0.2128 | val_acc=0.9088 | bal_acc=0.3664 | lr=0.000129
2026-04-12 21:38:47.741 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  46 | val_loss=0.2107 | val_acc=0.9139 | bal_acc=0.3682 | lr=0.000112
2026-04-12 21:38:47.957 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  47 | val_loss=0.2097 | val_acc=0.9157 | bal_acc=0.3688 | lr=0.000096
2026-04-12 21:38:48.156 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  48 | val_loss=0.2089 | val_acc=0.9157 | bal_acc=0.3688 | lr=0.000082
2026-04-12 21:38:48.361 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  49 | val_loss=0.2085 | val_acc=0.9157 | bal_acc=0.3688 | lr=0.000068
2026-04-12 21:38:48.559 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  50 | val_loss=0.2089 | val_acc=0.9157 | bal_acc=0.3688 | lr=0.000055
2026-04-12 21:38:48.766 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  51 | val_loss=0.2094 | val_acc=0.9157 | bal_acc=0.3688 | lr=0.000044
2026-04-12 21:38:48.970 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  52 | val_loss=0.2096 | val_acc=0.9157 | bal_acc=0.3688 | lr=0.000034
2026-04-12 21:38:49.164 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  53 | val_loss=0.2097 | val_acc=0.9157 | bal_acc=0.3688 | lr=0.000025
2026-04-12 21:38:49.367 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  54 | val_loss=0.2097 | val_acc=0.9157 | bal_acc=0.3688 | lr=0.000018
2026-04-12 21:38:49.566 | INFO     | models.lstm_ensemble:_train_one:476 -     Epoch  55 | val_loss=0.2097 | val_acc=0.9157 | bal_acc=0.3688 | lr=0.000012
